The Collections reverse() method can reverse the elements in a Java List.,"(""Collections"", ""The reverse() method is part of the Collections class"", ""reverse()""); (""reverse()"", ""The reverse() method can reverse the elements in a Java List"", ""List""); (""Collections"", ""The Collections class has a method that can operate on a List"", ""List""); (""Java"", ""List is a part of the Java package"", ""List"")"
Here is an example of finding the minimum element in a Java List using Collections min() method:,"(""Collections"", ""The Collections class contains the min() method, indicating a clear relationship between the two entities as the method is part of the class."", ""min()""); (""Java"", ""The Java package contains the List class, indicating a clear relationship between the two entities as the class is part of the package."", ""List""); (""Java"", ""The Java package contains the Collections class, indicating a clear relationship between the two entities as the class is part of the package."", ""Collections""); (""List"", ""The List class is related to the min() method as the method can be used to find the minimum element in a List, indicating a clear functional relationship between the two entities."", ""min()"")"
"Notice too, that the compareTo() method should throw a NullPointerException if the parameter object is null.",
The LinkedList class is a pretty standard Deque and Queue implementation.,"(""LinkedList"", ""LinkedList is a Deque implementation"", ""Deque"")"
You add elements to the beginning end of a Deque using the add() method.,
"If the element cannot be inserted into the Deque, the add() method will throw an exception.",
"If the element cannot be inserted into the Deque, the addLast() method will throw an exception.",
To peek at the last element of a Java Deque you can use the getLast() method.,
The remove() method removes the first element of a Java Deque.,
"The pollFirst() method removes an element from the beginning of the Deque, just like poll().","(""PollFirst"", ""The pollFirst() method is related to the Deque class because it operates on the Deque, removing an element from its beginning."", ""Deque""); (""Poll"", ""The poll() method is related to the Deque class because it is compared to pollFirst() which operates on the Deque, implying that poll() also operates on the Deque."", ""Deque"")"
Here is an example of removing the last element from a Java Deque using the pollLast() method:,
The Java Deque size() method returns the number of elements stored in the Java Deque at the time you invoke the method.,
"Because the Iterator has its generic type set to String, the Java compiler already knows that next() will return a String.","(""Iterator"", ""The Iterator class has a method called next(), indicating a relationship between the two."", ""next()""); (""next()"", ""The next() method returns a String, indicating a relationship between the method and the class."", ""String""); (""Iterator"", ""The Iterator has its generic type set to String, indicating a relationship between the class and the type."", ""String""); (""Java"", ""The Java compiler is aware of the Iterator class, indicating a relationship between the package and the class."", ""Iterator""); (""Java"", ""The Java compiler is aware of the String class, indicating a relationship between the package and the class."", ""String"")"
"As you can see, a proper implementation of .equals() is essential for your own classes to work well with the Java Collection classes.","(""Java Collection"", ""The Java Collection class is related to the .equals() method because a proper implementation of .equals() is essential for classes to work well with the Java Collection classes."", "".equals()"")"
"So, as you can see, a combination of the hashCode() and equals() methods are used when storing and when looking up objects in a hashtable.","(""Hashcode"", ""The Hashcode method is used when storing objects in a Hashtable"", ""Hashtable""); (""Equals"", ""The Equals method is used when looking up objects in a Hashtable"", ""Hashtable"")"
"Then it uses a for-each loop to iterate the elements of the List, and print out the toString() value of each element.",
Here is an example of iterating the elements of an Iterable via its forEach() method:,
"The reason the for-each loop is slower is, that each iteration will call the List iterator() method, which will create a new Iterator object.","(""List"", ""The List class has a method called iterator(), which establishes a relationship between the two entities."", ""iterator()""); (""iterator()"", ""The iterator() method creates a new Iterator object, indicating a relationship between the method and the class."", ""Iterator"")"
"In other words, if the Iterator has not yet iterated over all of the elements in the collection the Iterator was obtained from - the hasNext() method will return true.","(""Iterator"", ""The Iterator class has a hasNext() method, indicating a relationship between the two entities."", ""hasNext()""); (""Iterator"", ""The Iterator is obtained from a collection, indicating a relationship between the two entities, where the Iterator is dependent on the collection."", ""collection"")"
The first three add() calls add a String instance to the end of the list.,"(""Add"", ""The add() method is used to add a String instance to the end of the list, indicating a relationship between the add() method and the String class."", ""String""); (""Add"", ""The add() method is used to add elements to the end of the list, indicating a relationship between the add() method and the List class."", ""List"")"
"The addAll() method takes a Collection as parameter, so you can pass either a List or Java Set as parameter.","(""AddAll"", ""The addAll() method takes a Collection as parameter, indicating a relationship between the method and the class."", ""Collection""); (""AddAll"", ""The addAll() method can take a List as parameter, indicating a relationship between the method and the class."", ""List""); (""AddAll"", ""The addAll() method can take a Set as parameter, indicating a relationship between the method and the class."", ""Set""); (""Collection"", ""List is a subclass of Collection, indicating a relationship between the two classes."", ""List"")"
"Notice that the get() method returns a Java Object, so we have to cast it to a String (because we know the value is a String).","(""Get"", ""The get() method returns a Java Object, indicating a relationship between the Get method and the Java Object class."", ""Java Object""); (""Get"", ""The get() method is cast to a String, indicating a relationship between the Get method and the String class."", ""String"")"
"This example creates a Map and stores three values in it using the keys A, B and C. Then the example calls the Map getOrDefault() method, passing the String E as key, along with a default value - the String default value.","(""Map"", ""The Map class has a method called getOrDefault, which establishes a relationship between the two entities."", ""getOrDefault""); (""Map"", ""The Map class uses the String class as keys, which establishes a relationship between the two entities."", ""String"")"
Since the Map does not contain any object stored by the key E the given default value will be returned - which is the String default value passed as the last parameter to the getOrDefault() method.,"(""Map"", ""The Map class has a method called getOrDefault(), which suggests a relationship between the Map class and the getOrDefault() method."", ""getOrDefault()""); (""String"", ""The String class is related to the getOrDefault() method because the method returns a default value of type String, indicating a connection between the String class and the getOrDefault() method."", ""getOrDefault()"")"
"As you can see, the key Iterator returns every key stored in a Java Map, one by one (one for each call to next()).","(""Iterator"", ""The Iterator is related to the Map because it returns every key stored in a Java Map."", ""Map""); (""Iterator"", ""The Iterator is related to the next() method because the next() method is called on the Iterator to retrieve the next key."", ""next()"")"
The number of entries in a Java Map is also referred to as the Map size - hence the method name size() .,
The isEmpty() method will return false if the Map instance contains 1 or more entries.,
Here is an example of creating an instance of the Java TreeMap class which implements the NavigableMap interface:,"(""TreeMap"", ""TreeMap implements the NavigableMap interface"", ""NavigableMap""); (""TreeMap"", ""TreeMap is a part of the Java package"", ""Java"")"
"The tailMap variable will reference a SortedMap containing all key + value pairs from the NavigableMap for the keys ""c"", ""d"" and ""e"", as these keys are considered equal to or larger than the parameter value ""c"" passed to the tailMap() method.","(""TailMap"", ""The tailMap variable will reference a SortedMap containing all key + value pairs from the NavigableMap for the keys 'c', 'd' and 'e'"", ""NavigableMap""); (""TailMap"", ""The tailMap variable will reference a SortedMap containing all key + value pairs from the NavigableMap for the keys 'c', 'd' and 'e'"", ""SortedMap""); (""NavigableMap"", ""The tailMap variable will reference a SortedMap containing all key + value pairs from the NavigableMap for the keys 'c', 'd' and 'e', as these keys are considered equal to or larger than the parameter value 'c' passed to the tailMap() method"", ""TailMap""); (""SortedMap"", ""The tailMap variable will reference a SortedMap containing all key + value pairs from the NavigableMap for the keys 'c', 'd' and 'e'"", ""NavigableMap"")"
The lowerEntry() method in the NavigableMap interface returns the key + value pair for the highest key which is lower than the parameter value passed to the lowerEntry() method.,
"The pollFirstEntry() method returns and removes the ""first"" entry (key + value) in the NavigableMap or null if the map is empty.",
"The descendingIterator() method allows you to iterate the elements of the NavigableSet (which is also a SortedSet) in reverse order, without changing the order of the elements internally.","(""NavigableSet"", ""The descendingIterator() method is a part of the NavigableSet class, indicating a relationship between the two."", ""descendingIterator()"")"
"To get properties from a Java Properties object you use the getProperty() method, passing the key of the property to get as parameter.",
"Using the InputStream you can load the file into a Java Properties instance, using either the load() or loadFromXML() methods explained earlier in this Java Properties tutorial.","(""InputStream"", ""The InputStream is used to load the file into a Java Properties instance"", ""Java Properties""); (""Java Properties"", ""The load() method is used in conjunction with Java Properties"", ""load()""); (""Java Properties"", ""The loadFromXML() method is used in conjunction with Java Properties"", ""loadFromXML()""); (""InputStream"", ""The InputStream is used with the load() method to load the file"", ""load()"")"
Here are two examples of taking an element from a Java Queue using its poll() and remove() methods:,"(""Queue"", ""The Queue class has a poll() method, indicating a relationship between the two."", ""poll()""); (""Queue"", ""The Queue class has a remove() method, indicating a relationship between the two."", ""remove()"")"
You can check if a Java Queue contains a certain element via its contains() method.,
The Java Set interface as a method called removeAll() which removes all elements in the Set which are also present in another Collection.,"(""Set"", ""The Set class has a method called removeAll(), indicating a relationship between the two."", ""removeAll()""); (""removeAll()"", ""The removeAll() method is related to the Collection class because it removes elements present in another Collection, indicating a relationship between the two."", ""Collection"")"
You can check the size of a Java Set using the size() method.,
"You iterate the keys of a SortedMap by calling its keySet() method, like this:",
The SortedMap interface has a method named headMap() which returns a new Map which contains the first elements of the SortedMap according to the sort order used.,"(""SortedMap"", ""The SortedMap interface has a method named headMap() which returns a new Map, indicating that headMap() is a method of the SortedMap interface."", ""headMap()""); (""headMap()"", ""The headMap() method returns a new Map, indicating that headMap() is related to Map as its return type."", ""Map"")"
Here is an example of obtaining a submap from a Java SortedMap via its subMap() method:,"(""SortedMap"", ""The SortedMap class has a subMap method, indicating a relationship between the two entities."", ""subMap"")"
