The Java Collection interface (java.util.Collection) is one of the root interfaces of the Java Collection API.,"[('Java Collection interface', 'part of', 'Java Collection API'), ('Java Collection interface', 'has namespace', 'java.util.Collection')]"
Adding an element to a Collection is done via the add() method.,"[('element', 'added to', 'Collection'), ('add() method', 'used for', 'adding an element')]"
"The add() method adds the given element to the collection, and returns true if the Collection changed as a result of calling the add() method.","[('add() method', 'adds', 'given element'), ('add() method', 'adds to', 'collection'), ('add() method', 'returns', 'true'), ('Collection', 'changed as a result of', 'calling the add() method')]"
"On the other hand, if you called add() on a List and the List already contained that element, the element would then exist twice in the List.","[('add()', 'called on', 'List'), ('List', 'contains', 'element'), ('element', 'exists twice in', 'List')]"
"The remove() method removes the given element from the Collection and returns true if the removed element was present in the Collection, and was removed.","[('remove() method', 'removes', 'given element'), ('remove() method', 'removes from', 'Collection'), ('remove() method', 'returns', 'true'), ('removed element', 'was present in', 'Collection')]"
"If the element was not present, the remove() method returns false.","[('element', 'not present', 'remove() method'), ('remove() method', 'returns', 'false')]"
You can also add a collection of objects to a Java Collection using the addAll().,"[('addAll()', 'used to add', 'collection of objects'), ('collection of objects', 'can be added to', 'Java Collection')]"
The Java Collection addAll() adds all elements found in the Collection passed as parameter to the method.,"[('addAll()', 'adds elements', 'Collection'), ('elements', 'found in', 'Collection'), ('Collection', 'passed as parameter to', 'addAll()')]"
"If you had called add() with the Collection as parameter instead, the Collection object itself would have been added, not its elements.","[('add()', 'called with', 'Collection as parameter'), ('Collection object', 'would have been added', 'not its elements')]"
Exactly how the addAll() method behaves depends on the Collection subtype.,"[('addAll() method', 'behavior depends on', 'Collection subtype')]"
The Java Collection removeAll() removes all elements found the Collection passed as parameter to the method.,"[('removeAll()', 'removes elements from', 'Collection'), ('Collection', 'passed as parameter to', 'removeAll()')]"
"contains() returns true if the collection contains the element, and false if not.","[('contains()', 'returns', 'true'), ('contains()', 'returns', 'false'), ('collection', 'contains', 'element')]"
"containsAll() returns true if the collection contains all the elements in the parameter collection, and false if not.","[('containsAll()', 'returns', 'true'), ('containsAll()', 'returns', 'false'), ('collection', 'contains', 'elements'), ('elements', 'in', 'parameter collection')]"
You can check the size of a collection using the size() method.,"[('size()', 'method of', 'collection'), ('collection', 'has property', 'size')]"
The Java Stream API provides a more functional programming approach to iterating and processing elements of e.g.,"[('Java Stream API', 'provides', 'functional programming approach'), ('functional programming approach', 'used for', 'iterating and processing elements')]"
You obtain a stream from a collection by calling the stream() method of the given collection.,"[('stream()', 'method of', 'collection'), ('stream()', 'obtain', 'stream'), ('collection', 'has method', 'stream()')]"
Then a Stream of strings is obtained by calling the items.stream() method.,"[('Stream of strings', 'obtained by', 'calling items.stream() method')]"
"This is similar to how you obtain an Iterator by calling the items.iterator() method, but a Stream is a different animal than an Iterator.","[('you', 'obtain', 'Iterator'), ('you', 'call method', 'items.iterator()'), ('Stream', 'is a different animal than', 'Iterator')]"
The Predicate interface contains a function called test() which the lambda expression passed as parameter above is matched against.,"[('Predicate interface', 'contains function', 'test()'), ('lambda expression', 'passed as parameter', 'test()')]"
"If you look at the lambda expression above, you can see that it takes a single parameter item and returns a boolean - the result of the item.startsWith(""o"") method call.",
"When you call the filter() method on a Stream, the filter passed as parameter to the filter() method is stored internally.","[('filter() method', 'called on', 'Stream'), ('filter', 'passed as parameter to', 'filter() method'), ('filter', 'stored internally', 'filter() method')]"
"The parameter passed to the filter() function determines what items in the stream should be processed, and which that should be excluded from the processing.","[('parameter', 'passed to', 'filter() function'), ('parameter', 'determines', 'items in the stream'), ('items in the stream', 'should be', 'processed'), ('items in the stream', 'should be', 'excluded from the processing')]"
"If the Predicate.test() method of the parameter passed to filter() returns true for an item, that means it should be processed.","[('Predicate.test() method', 'is part of', 'parameter'), ('parameter', 'is passed to', 'filter()'), ('Predicate.test() method', 'returns', 'true'), ('true', 'indicates', 'item should be processed')]"
The collect() method is one of the stream processing methods on the Stream interface.,"[('collect() method', 'is a', 'stream processing method'), ('stream processing method', 'on the', 'Stream interface')]"
"The min() and max() methods return an Optional instance which has a get() method on, which you use to obtain the value.","[('min() method', 'returns', 'Optional instance'), ('max() method', 'returns', 'Optional instance'), ('Optional instance', 'has method', 'get() method'), ('get() method', 'used to', 'obtain the value')]"
In case the stream has no elements the get() method will return null.,"[('stream', 'has no elements', 'get() method'), ('get() method', 'will return', nan)]"
The Comparator.comparing() method creates a Comparator based on the lambda expression passed to it.,"[('Comparator.comparing() method', 'creates', 'Comparator'), ('Comparator', 'based on', 'lambda expression')]"
"In fact, the comparing() method takes a Function which is a functional interface suited for lambda expressions.","[('comparing() method', 'takes', 'Function'), ('Function', 'is a', 'functional interface'), ('functional interface', 'suited for', 'lambda expressions')]"
The count() method simply returns the number of elements in the stream after filtering has been applied.,"[('count() method', 'returns', 'number of elements'), ('number of elements', 'in', 'stream'), ('filtering', 'applied to', 'stream')]"
The count() method returns a long which is the count of elements in the stream after filtering etc.,"[('count() method', 'returns', 'long'), ('long', 'is', 'count of elements in the stream after filtering')]"
The reduce() method can reduce the elements of a stream to a single value.,"[('reduce() method', 'can reduce elements of', 'stream'), ('reduce() method', 'reduces elements to', 'single value')]"
"The reduce() method takes a BinaryOperator as parameter, which can easily be implemented using a lambda expression.","[('reduce() method', 'takes', 'BinaryOperator'), ('BinaryOperator', 'can be implemented using', 'lambda expression')]"
The BinaryOperator.apply() method is the method implemented by the lambda expression above.,"[('BinaryOperator.apply()', 'is implemented by', 'lambda expression')]"
"Thus, the value created by the reduce() function is the accumulated value after processing the last element in the stream.","[('reduce() function', 'creates', 'value'), ('value', 'is', 'accumulated value'), ('accumulated value', 'is after processing', 'last element'), ('last element', 'is in', 'stream')]"
The reduce() method taking a BinaryOperator as parameter returns an Optional .,"[('reduce() method', 'takes', 'BinaryOperator'), ('reduce() method', 'returns', 'Optional')]"
"In case the stream contains no elements, the Optional.get() returns null.","[('stream', 'contains', 'elements'), ('Optional.get()', 'returns', nan)]"
"This version of the reduce() method returns the accumulated value directly, and not an Optional.","[('reduce() method', 'returns', 'accumulated value'), ('accumulated value', 'is not', 'Optional')]"
The reduce() method can be combined with the filter() method too.,"[('reduce() method', 'can be combined with', 'filter() method')]"
"The Java Collections class, java.util.Collections, contains a long list of utility methods for working with collections in Java.","[('Java Collections class', 'part of', 'java.util.Collections'), ('java.util.Collections', 'contains', 'utility methods'), ('utility methods', 'used for', 'working with collections'), ('working with collections', 'context', 'Java')]"
The Java Collections addAll() method can add a variable number of elements to a Collection (typically either a List or a Set .,"[('Java Collections addAll() method', 'can add elements to', 'Collection'), ('Collection', 'typically either', 'List'), ('Collection', 'typically either', 'Set')]"
Here is a java code example of calling the Collections addAll() method:,"[('java code example', 'demonstrates method', 'Collections addAll()')]"
The Collections binarySearch() method can search a Java List for an element using a binary search algorithm.,"[('Collections binarySearch() method', 'can search', 'Java List'), ('Collections binarySearch() method', 'uses', 'binary search algorithm')]"
The List must be sorted in ascending order before you search it using binarySearch() .,"[('List', 'must be sorted in order', 'ascending'), ('you', 'search', 'List'), ('you', 'use method', 'binarySearch()')]"
Here is an example of searching a List using the Collections binarySearch() method:,"[('Collections', 'has method', 'binarySearch()'), ('binarySearch()', 'used for', 'searching a List')]"
The Collections copy() method can copy all elements of a List into another List.,"[('Collections copy() method', 'can copy', 'all elements of a List'), ('Collections copy() method', 'can copy into', 'another List')]"
