"Notice too, that the compareTo() method should throw a NullPointerException if the parameter object is null.",[]
You add elements to the beginning end of a Deque using the add() method.,[]
"If the element cannot be inserted into the Deque, the add() method will throw an exception.",[]
The remove() method removes the first element of a Java Deque.,[]
"The pollFirst() method removes an element from the beginning of the Deque, just like poll().",[]
"If the element cannot be inserted into the Deque, the addLast() method will throw an exception.","[""('method', 'throw', 'exception'): (addlast(), throw_exception, exception)"", ""('method', 'use', 'class'): (addlast(), use_deque, deque)""]"
Here is an example of removing the last element from a Java Deque using the pollLast() method:,"[""('method', 'use', 'class'): (polllast(), use, deque)""]"
The Java Deque size() method returns the number of elements stored in the Java Deque at the time you invoke the method.,[]
"As you can see, a proper implementation of .equals() is essential for your own classes to work well with the Java Collection classes.",[]
"Because the Iterator has its generic type set to String, the Java compiler already knows that next() will return a String.","[""('method', 'return', 'class'): (next(), will return, string)"", ""('method', 'depend', 'class'): (next(), knows that, iterator)"", ""('class', 'contain', 'class'): (iterator, has its generic type set to, string)""]"
To peek at the last element of a Java Deque you can use the getLast() method.,[]
Here is an example of iterating the elements of an Iterable via its forEach() method:,"[""('method', 'use', 'class'): (foreach(), iterating the elements, iterable)""]"
"In other words, if the Iterator has not yet iterated over all of the elements in the collection the Iterator was obtained from - the hasNext() method will return true.",[]
The first three add() calls add a String instance to the end of the list.,[]
The Collections reverse() method can reverse the elements in a Java List.,"[""('method', 'transform', 'class'): (collections.reverse(), reverse elements, list)""]"
The LinkedList class is a pretty standard Deque and Queue implementation.,"[""('class', 'implement', 'class'): (linkedlist, implementation, deque)"", ""('class', 'implement', 'class'): (linkedlist, implementation, queue)""]"
"The addAll() method takes a Collection as parameter, so you can pass either a List or Java Set as parameter.","[""('method', 'accept', 'class'): (addall(), takes, collection)"", ""('method', 'accept', 'class'): (addall(), pass, list)"", ""('method', 'accept', 'class'): (addall(), pass, java set)""]"
"This example creates a Map and stores three values in it using the keys A, B and C. Then the example calls the Map getOrDefault() method, passing the String E as key, along with a default value - the String default value.",[]
"Notice that the get() method returns a Java Object, so we have to cast it to a String (because we know the value is a String).","[""('method', 'return', 'class'): (get(), returns, object)"", ""('method', 'transform', 'class'): (get(), casts, string)"", ""('class', 'depend', 'class'): (string, depends, object)""]"
Here is an example of finding the minimum element in a Java List using Collections min() method:,[]
"As you can see, the key Iterator returns every key stored in a Java Map, one by one (one for each call to next()).","[""('method', 'return', 'class'): (iterator.next(), returns, map)""]"
The number of entries in a Java Map is also referred to as the Map size - hence the method name size() .,[]
"The tailMap variable will reference a SortedMap containing all key + value pairs from the NavigableMap for the keys ""c"", ""d"" and ""e"", as these keys are considered equal to or larger than the parameter value ""c"" passed to the tailMap() method.","[""('method', 'depend', 'class'): (tailmap(), reference, sortedmap)"", ""('method', 'depend', 'class'): (tailmap(), reference, navigablemap)"", ""('class', 'contain', 'class'): (sortedmap, contain, navigablemap)""]"
Since the Map does not contain any object stored by the key E the given default value will be returned - which is the String default value passed as the last parameter to the getOrDefault() method.,"[""('class', 'contain', 'class'): (map, contain, string)""]"
"Then it uses a for-each loop to iterate the elements of the List, and print out the toString() value of each element.",[]
"The descendingIterator() method allows you to iterate the elements of the NavigableSet (which is also a SortedSet) in reverse order, without changing the order of the elements internally.",[]
The isEmpty() method will return false if the Map instance contains 1 or more entries.,"[""('method', 'access', 'class'): (isempty(), return, map)""]"
"To get properties from a Java Properties object you use the getProperty() method, passing the key of the property to get as parameter.",[]
The lowerEntry() method in the NavigableMap interface returns the key + value pair for the highest key which is lower than the parameter value passed to the lowerEntry() method.,[]
Here is an example of creating an instance of the Java TreeMap class which implements the NavigableMap interface:,[]
The Java Set interface as a method called removeAll() which removes all elements in the Set which are also present in another Collection.,"[""('method', 'use', 'class'): (removeall(), uses, collection)"", ""('class', 'difference', 'class'): (set, differs_from, collection)""]"
You can check the size of a Java Set using the size() method.,[]
"So, as you can see, a combination of the hashCode() and equals() methods are used when storing and when looking up objects in a hashtable.",[]
"You iterate the keys of a SortedMap by calling its keySet() method, like this:",[]
"The pollFirstEntry() method returns and removes the ""first"" entry (key + value) in the NavigableMap or null if the map is empty.","[""('method', 'access', 'class'): (pollfirstentry(), access, navigablemap)""]"
You can check if a Java Queue contains a certain element via its contains() method.,[]
